Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# O,D,→,→,→,↓,→,→,↓,O
# S,→,↑,D,O,→,↑,D,↓,O
# O,O,P,O,O,P,↓,←,←,O
# O,#,O,D,↓,←,←,#,→,E
# O,↓,←,←,←,O,O,#,↑,O
# O,→,↓,P,→,→,↓,P,↑,O
# O,D,→,→,↑,D,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

21,10,1,1,0,0,20,4.398,0.5909465
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,D,O,O,D,O,P,O
# O,P,→,→,→,→,→,→,↓,O
# S,→,↑,P,↓,←,←,←,←,O
# O,#,P,↓,←,#,#,D,#,O
# O,P,↓,←,O,O,O,O,→,E
# O,↓,←,O,O,O,D,→,↑,O
# O,↓,D,O,O,P,→,↑,D,O
# O,→,→,→,→,→,↑,O,#,O
# O,O,O,O,O,O,O,O,O,O

22,10,1,2,0,0,20.5,4.036,0.5925926
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,P,O,O,O,O,→,E
# S,→,→,↓,O,O,P,→,↑,O
# O,#,D,→,→,→,↓,↑,P,O
# O,#,O,O,D,↓,←,↑,←,O
# O,O,D,↓,←,←,O,D,↑,O
# O,↓,←,←,P,O,O,→,↑,O
# O,↓,P,O,→,→,→,↑,D,O
# O,→,→,→,↑,D,#,P,#,O
# O,O,O,O,O,O,O,O,O,O

23,10,1,0,0,0,16.5,4.242,0.5872054
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,P,O,O,O,P,O
# O,O,O,D,→,→,→,→,↓,O
# O,O,#,→,↑,O,D,↓,←,O
# O,O,P,↑,O,P,↓,←,O,O
# O,O,→,↑,↓,←,←,D,→,E
# O,P,↑,#,↓,O,D,O,↑,O
# O,→,↑,D,↓,D,→,→,↑,O
# S,↑,#,#,→,→,↑,P,O,O
# O,O,O,O,O,O,O,O,O,O

24,10,1,3,0,0,18.5,3.892,0.5917107
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,→,→,↓,P,O,O,O
# O,#,O,↑,P,→,↓,D,→,E
# O,O,O,↑,←,P,→,→,↑,O
# O,D,#,O,↑,←,←,←,D,O
# S,↓,P,O,D,O,P,↑,←,O
# O,→,→,→,→,→,↓,D,↑,O
# O,O,O,O,O,O,→,→,↑,O
# O,O,O,O,#,#,P,#,D,O
# O,O,O,O,O,O,O,O,O,O

25,10,1,1,0,0,16,3.868,0.603395
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,D,O,O,O,O,#,#,O
# O,→,↓,O,O,O,D,O,O,O
# O,P,↓,D,#,P,→,↓,P,O
# O,O,→,↓,P,→,↑,→,↓,O
# O,#,P,↓,O,↑,O,D,→,E
# O,↓,←,←,O,↑,←,←,O,O
# O,→,↓,D,#,O,D,↑,O,O
# O,P,→,→,→,→,→,↑,O,O
# O,O,O,O,O,O,O,O,O,O

26,10,1,1,0,0,19.5,3.965,0.6131687
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,→,→,↓,P,O,O
# O,→,→,→,↑,D,→,→,↓,O
# O,↑,P,↓,←,←,D,#,→,E
# O,↑,←,←,D,↑,←,P,O,O
# O,O,O,D,O,O,↑,←,O,O
# O,P,O,O,#,#,P,↑,←,O
# O,→,↓,D,O,P,#,D,↑,O
# S,↑,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

27,10,1,0,0,0,17.5,4.499,0.5805997
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,D,O,#,O,#,O
# O,D,O,→,→,→,↓,D,O,O
# O,→,→,↑,P,O,→,→,↓,O
# O,↑,P,O,↓,←,←,←,←,O
# S,↑,O,↓,←,O,D,O,P,O
# O,P,↓,←,P,O,→,→,↓,O
# O,#,↓,D,#,→,↑,D,↓,O
# O,#,→,→,→,↑,P,O,→,E
# O,O,O,O,O,O,O,O,O,O

28,10,1,2,0,0,17,4.192,0.5851852
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,D,O,O,D,#,D,O
# O,O,P,→,↓,D,→,→,↓,O
# O,O,O,↑,↓,O,↑,P,↓,O
# O,O,P,↑,→,→,↑,↓,←,O
# O,D,→,↑,P,↓,←,←,→,E
# O,→,↑,#,O,↓,#,P,↑,O
# S,↑,O,O,O,→,→,→,↑,O
# O,P,O,O,O,D,#,O,#,O
