Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# O,O,O,O,O,O,O,O,O,O

57,2,1,0,0,0,26,0.16,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,#,#,#,O,O,O
# S,→,→,→,→,→,→,↓,D,O
# O,O,O,P,O,O,O,→,→,E
# O,#,#,O,O,O,O,#,O,O
# O,O,#,#,O,#,O,#,#,O
# O,O,O,O,#,O,#,#,#,O
# O,#,O,O,#,O,O,O,O,O
# O,O,O,O,O,#,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

58,2,1,0,0,0,34,0.148,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,↓,O,O,#,#,O,O,O
# O,O,↓,#,O,#,O,O,O,O
# O,#,↓,#,O,O,O,#,O,O
# O,#,↓,O,O,#,O,O,#,O
# O,O,↓,#,O,O,#,O,O,O
# O,#,→,→,→,→,→,→,→,E
# O,O,P,#,O,O,D,#,O,O
# O,#,O,O,O,O,#,O,#,O
# O,O,O,O,O,O,O,O,O,O

59,2,1,1,0,0,34,0.135,0.7147436
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,P,#,O,#,#,O
# S,→,→,→,→,→,→,→,↓,O
# O,O,#,O,O,#,D,O,↓,O
# O,O,O,O,#,#,#,#,↓,O
# O,O,O,O,#,O,O,O,↓,O
# O,#,O,#,O,#,O,O,↓,O
# O,#,O,O,O,O,#,#,→,E
# O,O,O,O,O,O,O,#,#,O
# O,O,O,O,O,O,O,O,O,O

60,3,1,0,0,0,30,0.132,0.7976188
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,#,#,#,O,O
# O,#,O,P,#,O,O,#,O,O
# S,→,→,→,→,→,↓,D,#,O
# O,O,O,O,P,↓,←,→,→,E
# O,O,O,#,#,→,→,↑,D,O
# O,O,O,O,O,O,O,#,O,O
# O,#,#,O,O,O,O,O,#,O
# O,O,O,#,O,O,#,#,#,O
# O,O,O,O,O,O,O,O,O,O

61,2,1,4,0,0,78,0.126,0.6997436
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,O,O,#,#,O,O
# O,O,O,P,#,#,O,O,O,O
# O,O,→,→,→,→,→,→,↓,O
# O,O,↑,D,#,#,D,O,↓,O
# O,O,↑,←,←,#,#,O,→,E
# S,→,→,→,↑,P,O,#,O,O
# O,O,#,O,O,#,O,O,#,O
# O,O,#,#,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

62,1,3,15,2,2,152,0.104,1
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,#,O,O,O,#,#,O
# O,O,#,#,P,#,D,O,O,O
# O,D,O,#,→,→,→,→,→,E
# O,→,→,→,↑,O,#,O,O,O
# O,↑,←,O,O,#,#,O,#,O
# S,→,↑,O,O,O,O,O,#,O
# O,O,P,O,O,O,O,#,O,O
# O,O,#,#,#,O,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

63,2,1,1,0,0,24,0.161,0.6964285
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,O,O,#,O,O
# O,#,O,O,O,#,O,#,O,O
# O,#,O,#,O,O,O,O,O,O
# O,#,O,O,#,O,O,D,#,O
# S,→,→,→,→,→,→,→,→,E
# O,P,#,O,O,O,#,#,#,O
# O,O,O,O,O,O,#,O,O,O
# O,#,#,O,#,#,#,O,#,O
# O,O,O,O,O,O,O,O,O,O

64,2,1,1,0,0,38,0.137,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,O,D,#,#,O
# O,O,#,O,#,#,→,→,→,E
# S,→,→,→,→,↓,↑,#,O,O
# O,#,O,#,#,↓,↑,#,O,O
# O,O,#,O,O,→,↑,O,O,O
# O,O,O,O,#,P,O,O,O,O
# O,O,O,O,#,O,#,O,O,O
# O,#,#,#,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

65,2,1,0,0,0,34,0.133,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,P,#,#,O,#,O
# S,→,→,→,→,→,→,↓,#,O
# O,#,#,#,#,O,O,↓,O,O
# O,#,O,O,O,O,#,↓,O,O
# O,O,O,#,O,#,O,↓,#,O
# O,O,#,O,O,O,O,↓,O,O
# O,O,O,O,O,#,O,→,→,E
# O,#,O,O,O,#,#,D,O,O
# O,O,O,O,O,O,O,O,O,O

66,1,2,38,1,1,134,0.108,0.7654321
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,#,#,O,#,#,O
# S,→,↓,#,#,O,O,#,O,O
# O,O,↓,O,O,#,#,O,O,O
# O,O,↓,O,O,#,#,O,#,O
# O,O,↓,O,O,#,O,O,#,O
# O,#,↓,D,O,O,O,O,#,O
# O,O,→,→,→,→,→,→,→,E
# O,O,#,P,O,O,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

67,2,1,0,0,0,26,0.12,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,→,→,→,→,→,→,→,E
# S,→,↑,D,#,#,#,O,O,O
# O,O,P,#,#,#,#,O,#,O
# O,O,O,#,O,O,O,O,#,O
# O,O,O,O,O,#,O,O,O,O
# O,#,O,#,O,O,#,O,O,O
# O,O,O,#,#,O,#,O,O,O
# O,O,O,#,O,O,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

68,1,2,17,0,1,128,0.103,1
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,↓,O,#,O,O,O,O
# O,P,#,↓,#,O,O,O,O,O
# O,O,#,↓,#,#,O,#,O,O
# O,#,#,↓,#,O,#,O,O,O
# O,O,O,↓,O,O,O,O,O,O
# O,O,O,→,→,→,→,→,→,E
# O,O,#,D,#,O,O,O,#,O
# O,O,#,O,#,#,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

69,2,1,0,0,0,24,0.138,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,O,O,O,#,#,O,O
# S,→,→,→,→,→,→,→,→,E
# O,P,#,#,O,O,#,D,O,O
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,O,O,#,O,#,O
# O,O,O,O,#,#,O,#,O,O
# O,O,O,#,#,O,O,O,O,O
# O,#,#,#,O,O,O,#,#,O
# O,O,O,O,O,O,O,O,O,O

70,3,1,0,0,0,30,0.137,0.8012818
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,O,O,D,O,O,O
# O,O,#,O,O,O,→,→,→,E
# O,O,O,O,#,#,↑,O,#,O
# O,O,#,O,#,O,↑,#,O,O
# O,O,O,#,O,O,↑,O,O,O
# O,O,O,O,#,#,↑,#,#,O
# S,→,→,→,→,→,↑,O,O,O
# O,P,O,O,#,#,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

71,2,1,1,0,0,54,0.131,0.7147436
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,O,#,O,O,O,O,O
# O,O,O,#,#,O,O,O,O,O
# O,#,#,O,D,#,O,O,#,O
# O,O,O,P,→,→,→,→,→,E
# S,→,→,↓,↑,←,←,O,O,O
# O,#,D,→,→,↓,↑,#,O,O
# O,#,O,#,#,→,↑,O,O,O
# O,#,O,O,#,P,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

72,1,3,52,1,2,222,0.108,0.7654321
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,D,O,#,D,#,O
# O,O,O,O,→,→,→,→,→,E
# O,O,#,#,↑,O,#,P,O,O
# O,O,O,O,↑,←,O,#,#,O
# S,→,→,→,→,↑,P,#,O,O
# O,O,O,#,#,O,O,O,#,O
# O,O,O,O,#,#,O,O,#,O
# O,#,#,O,O,O,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

73,2,1,0,0,0,22,0.198,0.6885808
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,#,#,O,O,O,O
# O,#,O,O,#,#,O,#,#,O
# O,O,O,O,#,#,P,O,#,O
# S,→,→,→,→,→,→,↓,D,O
# O,#,#,O,O,O,#,→,→,E
# O,#,O,O,O,#,O,O,O,O
# O,#,#,O,O,#,O,#,O,O
# O,O,O,#,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

74,1,2,17,0,1,112,0.118,1
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,↓,D,#,#,O,O,O
# O,O,P,→,→,↓,#,O,O,O
# O,#,#,O,#,↓,#,O,O,O
# O,O,O,#,D,→,→,→,↓,O
# O,O,#,O,O,P,O,O,↓,O
# O,#,O,O,#,O,#,#,→,E
# O,O,O,#,O,O,O,O,O,O
# O,O,#,O,O,O,#,#,#,O
# O,O,O,O,O,O,O,O,O,O

75,2,1,0,0,0,28,0.127,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,O,#,O,O,#,O,O
# O,O,O,O,P,O,D,#,O,O
# S,→,→,→,→,→,→,→,→,E
# O,#,#,#,#,#,O,O,O,O
# O,O,O,#,#,#,O,#,#,O
# O,O,O,O,O,O,O,O,O,O
# O,#,O,#,O,O,O,#,O,O
# O,#,O,O,#,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

76,2,1,1,0,0,34,0.129,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,O,#,O,O,#,O,O
# O,P,O,O,O,O,#,O,D,O
# O,→,→,→,→,→,→,→,→,E
# O,↑,O,#,O,O,O,#,O,O
# O,↑,O,#,#,O,#,O,O,O
# O,↑,O,O,#,O,O,O,O,O
# O,↑,#,O,O,O,O,#,#,O
# S,↑,#,#,O,#,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

77,2,1,0,0,0,34,0.136,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,P,O,#,#,O,O,O,O
# S,→,→,→,→,→,→,↓,#,O
# O,#,O,O,O,#,O,↓,O,O
# O,O,#,O,#,#,O,↓,O,O
# O,O,#,#,#,#,O,↓,#,O
# O,O,O,O,O,O,#,↓,O,O
# O,O,#,O,O,O,O,→,→,E
# O,O,#,#,O,O,#,D,O,O
# O,O,O,O,O,O,O,O,O,O

78,2,1,0,0,0,34,0.129,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,O,O,O,#,O
# O,O,O,#,#,O,O,O,D,O
# O,O,O,#,O,#,O,O,→,E
# O,#,O,#,O,O,O,O,↑,O
# O,O,#,O,O,#,#,O,↑,O
# O,#,O,O,O,#,#,#,↑,O
# O,#,#,#,O,P,O,O,↑,O
# S,→,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

79,1,3,56,0,2,230,0.113,1
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,#,#,O,D,O,O
# S,→,→,→,→,→,→,→,↓,O
# O,O,#,O,O,#,O,P,↓,O
# O,O,#,O,#,O,#,#,↓,O
# O,#,O,#,O,#,#,O,↓,O
# O,O,O,O,#,O,O,#,↓,O
# O,O,O,O,O,O,O,#,→,E
# O,#,O,#,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

80,1,1,7,0,0,40,0.114,1
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,#,O,O,#,#,#,O
# O,O,#,O,O,O,O,O,O,O
# O,#,O,O,O,O,O,#,O,O
# O,#,#,O,O,O,O,#,O,O
# O,#,#,#,O,O,O,#,#,O
# O,#,P,O,O,O,O,O,O,O
# S,→,→,→,→,→,→,→,→,E
# O,O,O,#,O,D,O,#,#,O
# O,O,O,O,O,O,O,O,O,O

81,2,1,1,0,0,24,0.141,0.6885808
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,O,O,O,O,#,O,O
# O,#,O,#,#,O,#,O,#,O
# S,→,→,→,→,→,→,→,→,E
# O,P,O,O,O,#,O,D,O,O
# O,O,O,#,O,O,#,O,#,O
# O,#,#,O,O,O,O,O,#,O
# O,O,O,#,O,O,#,O,O,O
# O,#,O,#,O,#,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

82,1,1,16,0,0,70,0.107,1
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,O,O,#,O,O
# O,#,#,O,O,#,#,#,O,O
# O,O,#,O,#,#,O,O,O,O
# O,O,#,O,#,O,#,#,→,E
# O,O,O,#,P,O,O,O,↑,O
# O,#,→,→,↓,P,O,#,↑,O
# S,→,↑,D,→,→,→,→,↑,O
# O,O,O,O,O,D,O,#,#,O
# O,O,O,O,O,O,O,O,O,O

83,2,1,0,0,0,24,0.145,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,O,#,O,O,O,O
# O,O,O,O,#,O,O,O,O,O
# O,#,P,#,#,O,O,#,O,O
# S,→,→,→,→,→,→,→,→,E
# O,O,O,D,#,O,#,#,O,O
# O,O,#,#,O,O,#,O,#,O
# O,O,O,O,#,O,#,O,O,O
# O,O,O,O,#,O,#,#,#,O
# O,O,O,O,O,O,O,O,O,O

84,2,1,1,0,0,38,0.144,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,#,O,D,O,O,O
# O,O,#,O,#,O,→,→,→,E
# O,#,#,O,#,O,↑,O,O,O
# O,O,O,O,O,O,↑,O,#,O
# O,O,#,O,#,#,↑,#,O,O
# O,O,#,O,O,#,↑,O,O,O
# S,→,→,→,→,→,↑,O,O,O
# O,O,O,#,#,#,P,O,#,O
# O,O,O,O,O,O,O,O,O,O

85,2,1,0,0,0,38,0.14,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,#,#,O,O,D,O,O
# S,→,→,→,→,→,→,→,↓,O
# O,#,#,P,O,O,O,O,↓,O
# O,O,O,#,#,O,O,#,↓,O
# O,#,#,O,O,O,O,#,↓,O
# O,O,#,O,#,O,#,#,↓,O
# O,O,O,#,O,O,O,O,→,E
# O,#,O,O,O,#,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

86,3,1,0,0,0,30,0.124,0.8012818
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,O,#,O,#,#,O
# O,P,O,O,D,O,O,#,O,O
# S,→,→,→,→,→,→,→,↓,O
# O,#,#,#,O,#,#,#,↓,O
# O,O,O,O,O,O,O,O,↓,O
# O,O,O,#,O,O,#,#,↓,O
# O,O,O,#,O,O,O,O,↓,O
# O,#,O,#,#,O,O,O,→,E
# O,O,O,O,O,O,O,O,O,O

87,2,1,16,0,0,82,0.125,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,P,#,P,O,O
# O,#,O,O,D,→,→,↓,O,O
# O,O,O,O,O,↑,↓,←,→,E
# S,→,→,→,→,↑,↓,#,↑,O
# O,O,O,O,O,D,→,→,↑,O
# O,O,O,O,#,#,O,#,#,O
# O,#,#,#,O,O,#,O,O,O
# O,#,#,#,O,O,#,#,O,O
# O,O,O,O,O,O,O,O,O,O

88,3,1,0,0,0,30,0.127,0.7976188
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,O,#,O,O,#,O
# O,O,O,#,#,O,#,O,O,O
# S,→,→,→,→,→,→,→,↓,O
# O,#,P,O,D,#,O,O,↓,O
# O,#,#,O,#,#,O,O,↓,O
# O,O,O,O,O,#,O,O,↓,O
# O,O,O,O,O,O,#,O,↓,O
# O,#,O,#,O,O,O,O,→,E
# O,O,O,O,O,O,O,O,O,O

89,3,1,0,0,0,46,0.135,0.8012818
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,#,O,O,O,#,O
# O,#,#,O,O,→,→,→,→,E
# O,O,O,O,D,↑,←,O,O,O
# O,D,#,O,O,P,↑,#,O,O
# O,→,→,→,→,→,↑,#,#,O
# O,↑,←,O,#,O,#,O,O,O
# S,→,↑,P,O,O,O,#,#,O
# O,O,#,#,O,#,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

90,2,1,3,0,0,54,0.123,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,#,O,O,#,O,O
# S,→,→,→,↓,O,O,O,O,O
# O,O,O,P,↓,O,O,O,#,O
# O,O,↓,←,←,O,O,#,O,O
# O,O,↓,#,O,#,O,#,#,O
# O,#,↓,O,#,P,#,O,D,O
# O,O,→,→,→,→,→,→,→,E
# O,O,D,#,O,#,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

91,2,1,0,0,0,42,0.183,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,O,#,#,→,E
# O,#,O,#,O,O,O,#,↑,O
# O,O,O,O,O,#,O,#,↑,O
# O,O,O,#,#,O,O,#,↑,O
# O,O,O,O,#,P,#,O,↑,O
# S,→,→,→,→,→,→,→,↑,O
# O,#,#,O,O,O,D,#,O,O
# O,O,O,O,O,O,O,#,#,O
# O,O,O,O,O,O,O,O,O,O

92,2,1,0,0,0,34,0.195,0.6964285
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,#,O,O,O,O
# O,O,O,#,O,#,#,O,→,E
# O,O,O,O,#,#,O,#,↑,O
# O,O,#,O,O,#,O,O,↑,O
# O,#,#,O,O,#,O,#,↑,O
# O,O,O,#,#,O,O,#,↑,O
# S,→,→,→,→,→,→,→,↑,O
# O,O,#,O,O,O,P,O,D,O
# O,O,O,O,O,O,O,O,O,O

93,3,1,0,0,0,30,0.142,0.8012818
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,O,#,O,O,O
# O,O,#,O,#,#,O,D,O,O
# O,O,O,O,#,O,#,→,↓,O
# S,→,→,→,→,→,→,↑,↓,O
# O,O,O,#,P,O,O,O,↓,O
# O,#,O,O,O,#,O,#,↓,O
# O,#,O,O,#,#,O,#,→,E
# O,O,#,O,#,O,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

94,2,1,13,0,0,86,0.143,0.7147436
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,→,→,↓,P,#,O
# O,O,D,↓,←,←,←,O,O,O
# O,#,#,→,→,→,→,↓,O,O
# O,O,#,O,P,#,O,→,→,E
# O,#,#,O,O,#,O,D,#,O
# O,O,O,O,O,#,#,#,O,O
# O,#,#,O,O,O,O,O,O,O
# O,O,#,O,O,#,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

95,2,1,0,0,0,42,0.167,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,#,O,O,#,O
# O,O,O,O,O,#,O,O,#,O
# O,#,#,O,O,#,O,O,#,O
# O,O,#,P,#,#,O,O,#,O
# S,→,→,→,↓,O,O,#,O,O
# O,O,#,D,↓,O,O,#,O,O
# O,#,P,↓,←,O,#,D,O,O
# O,O,#,→,→,→,→,→,→,E
# O,O,O,O,O,O,O,O,O,O

96,3,1,0,0,0,30,0.127,0.8012818
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,→,→,→,→,↓,O
# O,O,P,#,O,O,O,D,↓,O
# O,#,#,#,#,O,#,#,↓,O
# O,#,O,#,O,#,#,#,↓,O
# O,O,O,O,O,O,#,O,↓,O
# O,O,O,O,#,#,O,O,→,E
# O,O,O,O,O,#,O,O,O,O
# O,#,O,O,O,O,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

97,3,1,0,0,0,38,0.129,0.7976188
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,#,O,#,O,#,O,O
# O,O,#,O,O,O,#,D,O,O
# O,O,O,O,#,O,O,→,→,E
# O,O,O,O,#,#,D,↑,←,O
# O,O,O,P,O,O,→,↓,↑,O
# S,→,→,→,→,→,↑,↓,↑,O
# O,O,#,#,O,#,P,→,↑,O
# O,#,#,#,O,O,#,O,#,O
# O,O,O,O,O,O,O,O,O,O

98,3,1,0,0,0,50,0.127,0.7976188
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,P,#,#,O,O,#,O,→,E
# O,→,→,→,→,→,→,→,↑,O
# O,↑,O,O,O,O,#,#,D,O
# O,↑,O,D,O,O,O,#,O,O
# O,↑,←,←,#,#,O,O,O,O
# S,→,→,↑,P,#,O,#,#,O
# O,O,#,#,O,O,O,O,#,O
# O,#,O,O,O,O,O,#,#,O
# O,O,O,O,O,O,O,O,O,O

99,2,2,26,0,1,170,0.144,0.715368
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,↓,P,O,#,#,O
# O,#,D,↓,←,#,O,O,O,O
# O,#,O,→,→,→,→,↓,#,O
# O,#,O,O,#,D,↓,←,O,O
# O,O,O,#,#,O,↓,P,#,O
# O,#,O,O,O,O,→,→,→,E
# O,O,O,O,O,#,O,O,#,O
# O,O,O,#,#,#,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

100,1,3,36,2,2,166,0.116,0.7654321
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,O,#,O,O,O
# S,→,→,→,→,↓,#,#,O,O
# O,O,#,P,O,↓,O,O,O,O
# O,#,#,O,#,↓,#,O,#,O
# O,O,O,#,#,↓,O,#,#,O
# O,#,O,O,#,↓,O,#,O,O
# O,#,O,O,O,→,→,→,→,E
# O,O,O,O,O,D,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

# Final Map (No Stats)
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,#,#,O,#,O
# O,#,#,O,O,O,O,#,O,O
# S,→,→,→,→,→,→,→,↓,O
# O,O,O,#,#,#,P,O,→,E
# O,#,O,O,O,O,O,O,D,O
# O,O,#,O,O,#,#,#,#,O
# O,#,O,O,O,#,O,#,#,O
# O,O,O,O,O,O,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

