Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# O,O,O,O,O,O,O,O,O,O

22,5,1,3,0,0,22,0.289,0.7863635
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,#,#,→,→,↓,O
# O,O,O,O,O,→,↑,P,↓,O
# O,#,O,O,D,↑,←,←,→,E
# O,#,#,O,O,#,→,↑,#,O
# O,#,O,#,O,D,↑,←,O,O
# O,#,#,#,P,O,P,↑,O,O
# S,→,→,→,→,→,→,↑,O,O
# O,O,O,O,D,O,#,#,O,O
# O,O,O,O,O,O,O,O,O,O

23,6,1,1,0,0,23,0.58,0.7547845
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,#,O,#,#,#,O
# O,O,O,P,O,D,#,O,→,E
# O,O,O,→,→,→,↓,O,↑,O
# O,O,#,↑,O,↓,←,O,↑,O
# O,O,O,↑,↓,←,P,O,↑,O
# O,P,#,↑,↓,D,#,#,↑,O
# S,↓,D,↑,→,→,→,→,↑,O
# O,→,→,↑,#,O,#,O,#,O
# O,O,O,O,O,O,O,O,O,O

24,5,1,4,0,0,35,0.282,0.7453378
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,#,D,O,#,O,O,O
# S,→,↓,→,→,↓,P,O,O,O
# O,O,→,↑,P,↓,→,↓,#,O
# O,#,P,O,#,→,↑,↓,#,O
# O,#,O,#,#,D,↓,←,→,E
# O,P,↓,←,←,←,←,O,↑,O
# O,O,→,→,→,↓,D,#,↑,O
# O,#,O,O,D,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

25,4,1,5,0,0,25,0.266,0.8888889
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,P,O,#,#,O,#,D,O
# O,O,→,→,→,→,→,→,↓,O
# O,O,↑,#,#,O,#,O,↓,O
# O,D,↑,O,#,O,#,#,↓,O
# O,→,↑,O,P,O,#,O,→,E
# O,↑,←,←,←,←,←,O,O,O
# O,O,P,O,#,D,↑,O,#,O
# S,→,→,→,→,→,↑,O,#,O
# O,O,O,O,O,O,O,O,O,O

26,4,1,4,0,0,20,0.235,0.8650793
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,O,#,O,#,#,D,O
# O,O,O,O,O,→,→,→,→,E
# O,#,O,O,O,↑,P,#,D,O
# O,O,#,O,O,↑,←,←,←,O
# O,#,O,O,#,#,→,→,↑,O
# S,↓,#,O,O,P,↑,←,O,O
# O,→,→,→,→,→,→,↑,O,O
# O,P,#,#,O,O,O,D,#,O
# O,O,O,O,O,O,O,O,O,O

27,4,1,5,0,0,22,0.261,0.8888889
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,P,O,O,#,O,O,O,#,O
# S,↓,O,O,P,#,#,#,O,O
# O,→,→,→,→,↓,D,O,O,O
# O,D,#,O,O,→,→,↓,#,O
# O,O,#,#,#,O,P,↓,O,O
# O,O,O,↓,←,←,←,←,#,O
# O,O,#,↓,D,O,O,#,#,O
# O,#,O,→,→,→,→,→,→,E
# O,O,O,O,O,O,O,O,O,O

28,3,1,7,0,0,34,0.188,0.8012818
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,D,#,D,→,↓,→,→,E
# O,→,→,→,↓,↑,↓,↑,D,O
# O,P,O,#,→,↑,↓,↑,←,O
# O,O,#,O,P,#,↓,#,↑,O
# O,#,O,#,O,O,→,→,↑,O
# O,#,O,#,O,#,P,#,O,O
# O,O,O,O,#,#,#,O,O,O
# O,O,#,O,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

29,4,1,0,0,0,17,0.247,0.8333333
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,O,#,#,#,O,O
# S,→,→,→,→,→,→,↓,O,O
# O,O,O,P,↓,←,←,←,#,O
# O,#,#,O,→,→,↓,D,O,O
# O,O,#,O,P,O,→,→,→,E
# O,O,O,O,O,O,D,#,#,O
# O,#,#,O,O,O,#,#,#,O
# O,#,O,#,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

30,3,1,45,0,0,72,0.151,0.7152778
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,→,→,→,→,↓,#,O
# O,↑,P,O,P,#,O,↓,O,O
# O,↑,←,D,O,O,#,↓,O,O
