Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# O,O,O,O,O,O,O,O,O,O

25,5,1,0,0,0,56,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,D,#,O,O,O,#,O
# O,P,→,→,→,→,→,↓,O,O
# O,→,↑,P,↓,←,←,←,O,O
# O,↑,D,O,↓,O,O,P,→,E
# O,↑,O,#,↓,O,#,O,↑,O
# S,↑,O,#,→,→,→,→,↑,O
# O,#,#,O,D,#,O,#,#,O
# O,#,O,O,#,O,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

26,5,1,0,0,0,40,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,↓,O,O,O,#,D,→,E
# O,O,↓,O,#,O,O,→,↑,O
# O,↓,←,D,O,O,O,↑,O,O
# O,↓,P,O,O,#,#,↑,O,O
# O,→,→,→,→,→,→,↑,O,O
# O,#,P,O,O,O,#,#,#,O
# O,O,O,O,#,O,O,#,#,O
# O,#,O,O,O,O,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

27,5,1,3,0,0,84,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,P,#,D,#,O,O,O
# O,O,O,→,→,→,→,↓,O,O
# O,O,O,↑,O,#,O,↓,#,O
# O,#,O,↑,#,#,O,↓,→,E
# O,O,O,↑,#,#,O,↓,↑,O
# S,→,→,↑,↓,←,←,←,↑,O
# O,#,O,#,↓,D,O,P,↑,O
# O,#,#,O,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

28,5,10,222,9,9,796,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,#,O,O,#,O,O,O
# O,O,O,D,O,#,#,O,→,E
# O,O,#,→,→,→,→,→,↑,O
# O,O,#,↑,←,←,←,#,O,O
# O,O,#,O,O,P,↑,O,O,O
# O,O,O,O,D,→,↑,#,O,O
# O,O,→,→,→,↑,O,O,O,O
# S,→,↑,P,O,O,#,#,#,O
# O,O,O,O,O,O,O,O,O,O

29,5,2,13,1,1,160,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,#,O,O,O,#,O,#,O
# O,↓,O,O,#,#,O,O,O,O
# O,↓,#,#,O,O,O,→,→,E
# O,↓,O,#,→,→,→,↑,D,O
# O,↓,#,#,↑,P,O,O,#,O
# O,↓,O,O,↑,←,←,←,O,O
# O,→,→,→,→,→,→,↑,D,O
# O,P,#,O,O,O,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

30,5,1,9,0,0,102,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,→,→,→,↓,P,#,O,O
# O,O,↑,P,#,↓,O,O,#,O
# O,D,↑,←,#,↓,#,O,O,O
# S,→,→,↑,O,↓,#,O,O,O
# O,O,O,↓,←,←,O,O,#,O
# O,#,#,↓,#,D,#,O,O,O
# O,O,O,→,→,→,→,→,→,E
# O,O,#,P,O,O,O,D,#,O
# O,O,O,O,O,O,O,O,O,O

31,5,2,22,1,1,126,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,D,#,O,#,O,O,O
# O,#,O,→,→,→,→,→,→,E
# O,O,#,↑,#,#,O,O,O,O
# O,#,O,↑,←,←,←,O,O,O
# O,#,#,O,O,D,↑,O,O,O
# S,→,→,→,→,→,↑,P,O,O
# O,P,#,O,O,#,O,O,O,O
# O,O,O,#,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

32,5,3,17,0,2,262,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,P,→,→,↓,O,O,#,O
# O,O,→,↑,D,↓,O,#,#,O
# O,O,↑,←,←,↓,#,O,O,O
# S,→,→,→,↑,↓,O,O,#,O
# O,P,#,O,#,↓,#,O,→,E
# O,O,O,O,#,↓,O,O,↑,O
# O,O,O,#,O,→,→,→,↑,O
# O,O,#,#,O,D,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

33,5,3,35,2,2,216,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,#,O,O,O,#,O
# O,#,O,D,O,O,O,O,O,O
# S,→,→,↓,O,O,O,#,→,E
# O,O,P,↓,O,O,D,#,↑,O
# O,O,↓,←,O,O,→,→,↑,O
# O,O,↓,O,#,#,↑,#,O,O
