Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# O,O,#,↑,→,→,↑,P,↓,O
# O,P,→,↑,O,O,O,↓,←,O
# O,→,↑,D,O,#,#,↓,D,O
# O,↑,←,←,←,←,#,→,↓,O
# O,P,O,→,→,↑,P,O,↓,O
# S,→,→,↑,D,O,O,O,→,E
# O,O,O,O,O,O,O,O,O,O

55,10,1,0,0,0,15,3.825,0.6111111
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,P,#,P,→,→,↓,O
# O,#,O,→,→,→,↑,D,↓,O
# O,O,O,↑,O,O,#,↓,←,O
# O,O,D,↑,←,#,O,↓,#,O
# O,P,O,→,↑,P,↓,←,O,O
# S,↓,→,↑,P,↓,←,D,→,E
# O,→,↑,D,O,→,→,→,↑,O
# O,D,O,O,O,P,O,D,O,O
# O,O,O,O,O,O,O,O,O,O

56,10,1,0,0,0,19.5,3.906,0.5935673
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,→,↓,#,O,O,O
# O,#,O,#,P,↓,O,P,→,E
# O,O,O,D,↓,←,O,→,↑,O
# O,↓,←,←,←,P,→,↑,D,O
# O,↓,D,O,O,O,↑,D,#,O
# O,→,↓,P,O,P,↑,←,O,O
# O,O,→,↓,D,→,→,↑,P,O
# O,O,O,→,→,↑,D,#,O,O
# O,O,O,O,O,O,O,O,O,O

57,10,1,0,0,0,21,3.751,0.6120858
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,D,→,→,↓,P,O,#,O
# O,O,→,↑,P,→,↓,D,→,E
# O,O,↑,P,O,#,→,→,↑,O
# O,O,↑,←,#,P,O,#,D,O
# O,O,D,↑,←,←,←,←,←,O
# O,O,O,→,→,↓,O,D,↑,O
# O,O,→,↑,P,→,→,→,↑,O
# S,→,↑,D,#,P,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

58,10,1,0,0,0,16,3.86,0.5837743
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,→,→,→,→,→,→,↓,O
# O,#,↑,D,#,O,O,↓,←,O
# O,P,↑,←,O,P,O,↓,D,O
# O,O,O,↑,←,←,D,→,↓,O
# O,#,O,O,D,↑,←,P,↓,O
# S,→,↓,P,O,P,↑,O,→,E
# O,O,→,↓,D,→,↑,P,O,O
# O,O,D,→,→,↑,#,#,O,O
# O,O,O,O,O,O,O,O,O,O

59,10,1,0,0,0,24,3.948,0.5909465
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,O,O,O,#,→,E
# O,→,→,↓,#,#,P,→,↑,O
# S,↑,D,→,↓,→,→,↑,D,O
# O,P,O,P,↓,↑,P,O,#,O
# O,O,D,↓,←,↑,←,D,O,O
# O,↓,←,←,D,O,↑,O,O,O
# O,↓,P,→,→,→,↑,O,O,O
# O,→,→,↑,P,O,D,O,O,O
# O,O,O,O,O,O,O,O,O,O

60,10,1,0,0,0,18.5,4.001,0.5925926
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,D,O,O,P,O,D,#,O
# O,→,→,→,→,→,→,→,↓,O
# O,↑,P,#,P,O,D,O,↓,O
# O,↑,←,D,↓,←,←,O,→,E
# O,O,↑,←,←,O,↑,#,#,O
# O,O,O,O,P,O,↑,←,O,O
# S,→,↓,P,→,↓,D,↑,O,O
# O,D,→,→,↑,→,→,↑,P,O
# O,O,O,O,O,O,O,O,O,O

61,10,1,0,0,0,21.5,3.706,0.6131687
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,O,O,P,O,O,P,O
# O,D,O,P,→,→,→,→,↓,O
# S,↓,P,→,↑,D,#,D,↓,O
# O,→,→,↑,D,↓,←,←,←,O
# O,O,O,P,↓,←,O,#,O,O
# O,#,↓,←,←,P,O,O,→,E
# O,O,→,↓,D,O,O,O,↑,O
# O,O,D,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

62,10,1,0,0,0,17.5,3.9,0.6067019
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,→,→,↓,D,#,O,O
# S,→,→,↑,P,↓,#,O,#,O
# O,O,P,O,↓,←,O,#,→,E
# O,O,O,↓,←,D,→,→,↑,O
# O,P,↓,←,P,O,↑,D,O,O
# O,↓,←,D,O,O,↑,←,←,O
# O,→,→,→,↓,D,O,P,↑,O
# O,D,#,P,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

63,10,1,0,0,0,18.5,3.932,0.6020334
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,↓,O,#,O,O,P,O
# O,O,P,↓,P,→,→,→,↓,O
# O,D,↓,←,→,↑,D,↓,←,O
# O,↓,←,P,↑,#,O,→,↓,O
# O,↓,#,O,↑,O,#,D,↓,O
# O,→,↓,P,↑,←,D,#,↓,O
# O,D,→,↓,D,↑,←,O,↓,O
# O,O,O,→,→,→,↑,P,→,E
# O,O,O,O,O,O,O,O,O,O

64,10,1,0,0,0,20,3.894,0.5925926
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,O,P,→,→,→,↓,O
# O,P,#,D,→,↑,D,O,↓,O
# O,→,→,→,↑,D,O,D,↓,O
# O,↑,O,P,O,O,P,↓,←,O
# S,↑,↓,←,←,P,↓,←,#,O
# O,O,↓,D,↑,←,←,O,O,O
# O,O,→,↓,P,O,#,O,→,E
# O,O,D,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

65,10,1,0,0,0,15.5,3.89,0.6020334
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,P,O,O,#,O,O,O,O
# O,→,→,→,↓,D,→,→,↓,O
# O,D,O,O,→,→,↑,P,↓,O
# O,O,D,#,D,#,↓,←,←,O
# O,O,↓,←,←,←,←,O,O,O
# O,O,→,↓,P,O,P,→,→,E
# O,#,#,→,↓,P,→,↑,D,O
# O,O,O,D,→,→,↑,P,O,O
# O,O,O,O,O,O,O,O,O,O

66,10,1,0,0,0,18,3.708,0.5987654
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,→,→,→,→,↓,O
# O,#,O,O,O,P,O,D,↓,O
# O,O,O,O,O,O,↓,←,←,O
# O,O,D,O,D,↓,←,O,P,O
# O,↓,←,P,↓,←,D,#,→,E
# O,↓,↑,←,←,P,#,→,↑,O
# O,→,→,↓,P,→,→,↑,D,O
# O,O,P,→,→,↑,D,#,#,O
# O,O,O,O,O,O,O,O,O,O

67,10,1,0,0,0,17.5,3.947,0.5946502
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,P,O,O,→,→,↓,O,O
# O,→,↓,D,→,↑,P,↓,O,O
# O,P,→,→,↑,P,↓,←,O,O
# O,O,D,#,D,↓,←,O,O,O
# O,D,↓,←,←,←,O,O,#,O
# O,O,↓,P,O,D,O,D,→,E
# O,O,→,↓,P,O,#,→,↑,O
# O,O,#,→,→,→,→,↑,#,O
# O,O,O,O,O,O,O,O,O,O

68,10,1,0,0,0,20.5,3.898,0.6131687
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,→,→,↓,P,O,#,O
# O,P,→,↑,P,→,→,↓,P,O
# O,→,↑,D,O,D,O,→,↓,O
# O,↑,O,O,#,O,#,D,↓,O
# S,↑,D,↓,←,←,O,O,↓,O
# O,D,↓,←,P,↑,←,←,←,O
# O,#,→,→,→,↓,P,#,D,O
# O,O,O,O,O,→,→,→,→,E
# O,O,O,O,O,O,O,O,O,O

69,10,1,0,0,0,21.5,3.937,0.6190476
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,↓,O,#,P,O,O,O
# O,O,↓,←,D,O,→,↓,P,O
# O,↓,←,P,→,→,↑,→,↓,O
# O,↓,P,O,↑,P,#,D,↓,O
# O,→,↓,D,↑,←,D,↓,←,O
# O,P,→,→,↓,↑,#,↓,O,O
# O,#,O,O,→,↑,O,→,↓,O
# O,O,#,O,D,O,O,D,→,E
# O,O,O,O,O,O,O,O,O,O

70,10,1,0,0,0,17.5,3.863,0.5898635
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,P,O,#,→,→,↓,O
# O,→,→,↓,D,→,↑,D,→,E
# O,↑,P,→,→,↑,P,O,O,O
# O,↑,←,←,←,←,←,D,O,O
# O,O,O,#,D,O,↑,←,#,O
# O,#,P,O,→,↓,P,↑,←,O
# S,→,↓,D,↑,→,↓,D,↑,O
# O,P,→,→,↑,O,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

71,10,1,0,0,0,21,3.979,0.5898635
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,D,#,D,→,→,↓,O
# O,O,P,→,→,→,↑,D,↓,O
# O,O,O,↑,P,O,P,↓,←,O
# O,O,#,↑,←,#,↓,←,P,O
# O,O,D,O,↑,←,↓,D,O,O
# S,↓,→,→,↓,↑,→,→,↓,O
# O,→,↑,P,→,↑,#,O,↓,O
# O,P,O,O,D,O,O,O,→,E
# O,O,O,O,O,O,O,O,O,O

72,10,1,0,0,0,19,3.746,0.6111111
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,D,→,→,→,→,→,→,→,E
# O,→,↑,D,O,O,O,P,O,O
# O,↑,#,↓,←,←,←,←,O,O
# O,↑,←,←,P,#,P,↑,←,O
# O,P,O,P,→,→,↓,D,↑,O
# O,→,→,→,↑,D,→,→,↑,O
# S,↑,D,#,P,O,#,D,O,O
# O,O,O,O,O,O,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

73,10,1,0,0,0,15.5,3.975,0.5987654
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,↓,P,O,→,→,↓,D,O
# O,O,→,↓,D,↑,D,→,↓,O
# O,O,O,↓,O,↑,←,P,↓,O
# O,↓,←,←,O,#,↑,O,→,E
# O,→,↓,P,#,O,↑,←,#,O
# O,D,→,→,→,↓,D,↑,O,O
# O,#,P,O,P,→,→,↑,P,O
# O,O,O,O,O,O,O,D,#,O
# O,O,O,O,O,O,O,O,O,O

74,10,1,0,0,0,26,4.489,0.5866013
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,D,#,O,P,O,O,→,E
# O,↓,→,→,→,→,↓,D,↑,O
# O,→,↑,#,#,D,↓,→,↑,O
# O,P,O,#,O,↓,←,↑,P,O
# O,O,D,O,↓,←,O,↑,←,O
# O,↓,←,←,←,P,O,P,↑,O
# O,↓,P,O,D,O,D,→,↑,O
# O,→,→,→,→,→,→,↑,#,O
# O,O,O,O,O,O,O,O,O,O

75,10,1,0,0,0,20,3.678,0.654321
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,P,#,D,O,D,→,↓,O
# O,O,→,→,→,→,↓,↑,↓,O
# O,O,↑,P,O,#,→,↑,↓,O
# O,D,↑,←,←,#,P,↓,←,O
# O,O,O,P,↑,D,↓,←,P,O
# O,O,→,→,↑,↓,←,D,O,O
# O,O,↑,D,#,↓,P,#,O,O
# S,→,↑,O,O,→,→,→,→,E
# O,O,O,O,O,O,O,O,O,O

76,10,1,0,0,0,23,3.47,0.5950617
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,P,→,→,→,→,→,↓,P,O
# O,→,↑,P,O,O,D,→,↓,O
# O,↑,D,↓,←,←,#,O,↓,O
# O,↑,←,←,P,↑,↓,←,←,O
# O,O,#,D,→,↑,↓,O,D,O
# S,↓,O,→,↑,O,↓,D,O,O
# O,→,→,↑,D,#,→,→,↓,O
# O,P,O,#,O,O,P,#,→,E
# O,O,O,O,O,O,O,O,O,O

77,10,1,0,0,0,28,3.827,0.5970819
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,P,O,O,D,O,O,O
# O,O,O,→,→,→,→,↓,P,O
# O,D,→,↑,O,O,↓,←,O,O
# S,↓,↑,#,P,↓,←,O,O,O
# O,→,↑,O,↓,←,D,O,D,O
# O,P,#,#,↓,D,O,P,→,E
# O,#,O,O,→,↓,D,→,↑,O
# O,O,O,#,O,→,→,↑,P,O
# O,O,O,O,O,O,O,O,O,O

78,10,1,0,0,0,29.5,3.759,0.5958605
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,↓,#,#,D,O,O,O
# O,O,#,↓,D,→,→,→,↓,O
# O,O,O,→,→,↑,P,↓,←,O
# O,#,O,P,#,O,↓,←,P,O
# O,O,O,O,D,↓,←,P,O,O
# O,O,P,↓,←,←,D,O,→,E
# O,O,O,→,↓,D,→,→,↑,O
# O,O,O,P,→,→,↑,D,O,O
# O,O,O,O,O,O,O,O,O,O

79,10,1,0,0,0,22,3.85,0.5958605
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,P,O,D,→,→,↓,O
# S,→,→,↓,D,→,↑,P,→,E
# O,#,#,→,↓,↑,←,←,O,O
# O,#,O,P,↓,O,O,↑,←,O
# O,D,↓,←,←,O,#,D,↑,O
# O,↓,←,D,O,O,O,→,↑,O
# O,↓,P,#,P,O,D,↑,O,O
# O,→,→,→,→,→,→,↑,P,O
# O,O,O,O,O,O,O,O,O,O

80,10,1,0,0,0,30,3.657,0.6025641
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,→,→,↓,P,O,#,O
# O,P,→,↑,D,→,→,↓,#,O
# O,→,↑,D,O,P,↓,←,P,O
# S,↑,O,O,P,#,↓,D,#,O
# O,D,↓,←,←,P,→,↓,O,O
# O,O,→,↓,↑,←,D,↓,O,O
# O,O,O,↓,D,↑,←,←,O,O
# O,O,#,→,→,→,→,→,→,E
# O,O,O,O,O,O,O,O,O,O

81,10,1,0,0,0,24,4.062,0.5892857
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,→,→,→,→,↓,O,D,O
# O,D,↑,←,P,#,→,→,↓,O
# O,#,D,↑,←,O,P,↓,←,O
# O,P,O,P,↑,O,↓,←,O,O
# S,→,→,→,↑,#,↓,P,→,E
# O,O,D,↓,←,←,←,O,↑,O
# O,P,↓,←,O,#,D,→,↑,O
# O,O,→,→,→,→,→,↑,D,O
# O,O,O,O,O,O,O,O,O,O

82,10,1,0,0,0,18.5,3.922,0.5840043
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,D,→,→,↓,P,O
# O,P,O,D,→,↑,P,→,↓,O
# O,→,→,→,↑,P,O,D,↓,O
# O,↑,←,#,#,O,D,↓,←,O
# O,P,↑,←,↓,←,←,←,P,O
# O,→,↓,↑,↓,D,O,#,O,O
# O,↑,→,↑,→,→,→,→,→,E
# S,↑,D,O,O,O,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

83,10,1,0,0,0,16,3.798,0.6527778
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,↓,O,O,O,O,D,O,O
# O,P,→,↓,P,O,O,→,↓,O
# O,O,D,→,↓,#,D,↑,→,E
# O,O,#,D,↓,O,→,↑,#,O
# O,D,↓,←,←,#,↑,P,O,O
# O,↓,←,O,P,O,↑,←,O,O
# O,→,→,→,→,→,→,↑,P,O
# O,P,O,O,O,#,O,D,O,O
# O,O,O,O,O,O,O,O,O,O

84,10,1,0,0,0,17.5,3.985,0.5988604
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,P,#,O,O,#,O,O,O,O
# O,→,↓,D,O,O,→,→,↓,O
# S,↑,→,→,→,→,↑,D,↓,O
# O,O,O,O,P,O,P,↓,←,O
# O,↓,←,←,#,↓,←,←,#,O
# O,↓,D,↑,←,←,P,O,P,O
# O,→,↓,D,#,D,→,→,↓,O
# O,P,→,→,→,→,↑,D,→,E
# O,O,O,O,O,O,O,O,O,O

85,10,1,0,0,0,24,4.069,0.5809178
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,O,#,P,→,→,↓,D,O
# O,→,↓,P,→,↑,P,→,↓,O
# O,P,↓,→,↑,D,#,P,↓,O
# O,↓,←,↑,←,↓,←,←,↓,O
# O,→,↓,D,↑,↓,O,↑,←,O
# O,D,↓,→,↑,↓,O,O,D,O
# O,O,→,↑,O,→,→,→,→,E
# O,O,P,#,O,D,O,#,#,O
# O,O,O,O,O,O,O,O,O,O

86,10,1,0,0,0,22,3.922,0.5910494
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,↓,P,O,O,O,O,D,O
# O,#,→,→,↓,D,→,→,↓,O
# O,P,O,D,↓,→,↑,P,→,E
# O,↓,←,←,←,↑,P,O,O,O
# O,↓,D,O,D,↑,←,O,O,O
# O,→,→,→,↓,→,↑,#,O,O
# O,P,O,O,→,↑,D,#,O,O
# O,O,O,#,P,#,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

87,10,1,0,0,0,17.5,3.852,0.5879629
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,→,→,→,→,→,→,↓,O
# O,O,↑,P,O,O,D,↓,←,O
# O,O,↑,←,←,O,↓,←,P,O
# O,O,D,→,↑,D,↓,D,→,E
# O,#,→,↑,P,↓,←,O,↑,O
# O,D,↑,←,#,↓,O,#,↑,O
# S,→,→,↑,P,→,→,→,↑,O
# O,P,O,O,O,P,O,D,#,O
# O,O,O,O,O,O,O,O,O,O

88,10,1,0,0,0,18.5,4.071,0.6111111
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,→,→,→,→,↓,O,O
# O,↑,D,O,P,O,P,↓,O,O
# O,↑,←,←,←,←,←,→,↓,O
# O,#,#,O,O,P,↑,D,↓,O
# O,P,O,O,D,→,↑,↓,←,O
# O,→,↓,#,→,↑,O,↓,D,O
# O,↑,→,→,↑,P,O,→,→,E
# S,↑,D,O,D,O,#,#,P,O
# O,O,O,O,O,O,O,O,O,O

89,10,1,0,0,0,16.5,3.824,0.5921568
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,D,→,→,↓,D,O,O,O
# O,O,→,↑,P,→,↓,P,#,O
# O,O,↑,P,O,O,→,↓,P,O
# O,O,↑,↓,←,←,D,→,↓,O
# O,O,↑,←,D,↑,#,O,↓,O
# O,D,O,P,O,↑,O,O,↓,O
# O,→,→,↓,D,↑,#,#,→,E
# S,↑,P,→,→,↑,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

90,10,1,0,0,0,28,3.94,0.6581196
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,D,#,O,→,→,↓,#,O
# S,↓,→,→,→,↑,D,→,↓,O
# O,↓,↑,O,O,P,#,P,↓,O
# O,→,↑,O,O,#,D,↓,←,O
# O,P,↓,←,←,←,←,←,O,O
# O,O,↓,D,#,P,O,O,O,O
# O,O,→,↓,P,→,→,↓,D,O
# O,O,D,→,→,↑,P,→,→,E
# O,O,O,O,O,O,O,O,O,O

91,10,1,0,0,0,20,3.768,0.6067019
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,P,O,P,O,→,→,↓,P,O
# S,↓,D,→,→,↑,D,→,↓,O
# O,→,→,↑,O,#,↓,←,←,O
# O,D,#,↓,←,D,↓,O,D,O
# O,↓,←,←,↑,↓,←,#,O,O
# O,→,↓,P,↑,←,O,O,→,E
# O,P,→,→,↓,P,O,→,↑,O
# O,#,#,O,→,→,→,↑,D,O
# O,O,O,O,O,O,O,O,O,O

92,10,1,0,0,0,16.5,4.017,0.5925926
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,→,→,→,→,→,→,↓,O
# O,→,↑,P,O,D,#,P,↓,O
# O,↑,←,←,O,#,↓,←,←,O
# O,D,→,↑,P,O,→,↓,O,O
# O,#,↑,D,#,O,D,↓,O,O
# O,O,↑,←,P,O,↓,←,D,O
# O,#,D,↑,←,O,↓,P,→,E
# S,→,→,→,↑,P,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

93,10,1,0,0,0,22.5,3.823,0.5888889
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,#,→,→,→,→,↓,O
# S,↓,D,O,↑,P,O,O,↓,O
# O,→,↓,P,↑,←,←,O,↓,O
# O,P,→,→,↓,D,↑,O,↓,O
# O,O,#,D,↓,O,↑,D,→,E
# O,O,P,↓,←,P,↑,←,←,O
# O,D,↓,←,#,→,→,→,↑,O
# O,#,→,→,→,↑,D,O,P,O
# O,O,O,O,O,O,O,O,O,O

94,10,1,0,0,0,15.5,3.834,0.5912699
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,P,O,D,O,#,#,#,O
# O,D,→,→,→,→,→,→,↓,O
# O,→,↑,O,P,O,O,P,↓,O
# S,↑,P,#,O,O,O,↓,←,O
# O,D,O,D,↓,←,←,↓,O,O
# O,O,↓,←,←,P,↑,←,O,O
# O,O,→,↓,P,O,O,D,→,E
# O,O,D,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

95,10,1,0,0,0,25.5,3.822,0.5950617
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,↓,#,P,→,→,↓,O
# O,O,P,↓,O,→,↑,D,→,E
# O,D,↓,←,D,↑,←,←,D,O
# O,O,→,→,→,↓,O,↑,#,O
# O,O,P,#,D,↓,O,↑,O,O
# O,↓,←,←,←,←,→,↑,#,O
# O,↓,P,O,P,→,↑,P,O,O
# O,→,→,→,→,↑,D,O,#,O
# O,O,O,O,O,O,O,O,O,O

96,10,1,0,0,0,19,3.795,0.5898635
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,→,→,→,→,→,↓,O
# O,↑,D,O,P,O,P,O,↓,O
# O,↑,←,D,↓,←,←,O,→,E
# O,#,↑,←,←,#,↑,D,O,O
# S,↓,O,O,O,P,↑,←,←,O
# O,↓,D,→,→,→,↓,D,↑,O
# O,→,→,↑,D,O,→,→,↑,O
# O,P,#,P,O,#,P,O,#,O
# O,O,O,O,O,O,O,O,O,O

97,10,1,0,0,0,17,3.828,0.6502057
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,O,O,O,P,O,O
# O,O,P,O,D,#,D,→,↓,O
# O,D,→,→,↓,D,→,↑,↓,O
# O,→,↑,D,→,↓,↑,↓,←,O
# O,↑,P,O,O,→,↑,↓,O,O
# O,↑,O,#,O,P,↓,←,O,O
# S,↑,O,P,↓,←,←,D,→,E
# O,P,#,#,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

98,10,1,0,0,0,18.5,3.888,0.5917107
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,D,→,→,↓,O
# O,#,O,D,O,→,↑,P,↓,O
# O,P,→,→,→,↑,D,↓,←,O
# O,→,↑,P,O,P,↓,←,O,O
# O,↑,#,↓,←,←,←,P,O,O
# O,↑,#,↓,D,O,D,O,→,E
# S,↑,O,→,→,→,↓,D,↑,O
# O,O,#,#,P,O,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

99,10,1,0,0,0,16,3.816,0.600823
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,→,↓,D,→,↓,P,O
# O,↑,P,#,→,→,↑,↓,O,O
# O,↑,←,#,O,O,P,↓,#,O
# O,D,↑,P,O,O,O,↓,O,O
# O,O,↑,←,D,O,O,↓,P,O
# O,O,#,↑,←,O,#,→,↓,O
# S,→,↓,P,↑,O,O,D,→,E
# O,D,→,→,↑,O,O,O,D,O
# O,O,O,O,O,O,O,O,O,O

100,10,1,0,0,0,17.5,4.019,0.5910494
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,→,→,↓,D,O,O,#,O
# O,→,↑,D,→,↓,P,O,#,O
# O,↑,P,O,D,→,→,→,↓,O
# O,↑,←,←,←,P,O,D,↓,O
# O,O,O,#,↑,←,←,←,→,E
# S,↓,O,D,O,#,D,↑,O,O
# O,→,→,↓,P,O,→,↑,P,O
# O,P,O,→,→,→,↑,O,#,O
# O,O,O,O,O,O,O,O,O,O

# Final Map (No Stats)
# O,O,O,O,O,O,O,O,O,O
# O,#,→,→,→,→,→,→,→,E
# O,→,↑,D,O,O,O,#,O,O
# O,↑,D,↓,←,←,P,O,#,O
# O,↑,←,←,D,↑,←,←,←,O
# O,P,O,D,→,→,↓,P,↑,O
# O,O,O,→,↑,D,→,↓,↑,O
# O,P,O,↑,P,O,P,→,↑,O
# S,→,→,↑,O,#,#,D,O,O
# O,O,O,O,O,O,O,O,O,O

