Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# S,↓,P,#,→,↓,#,#,↑,O
# O,→,↓,D,↑,→,↓,O,↑,O
# O,#,→,→,↑,D,↓,O,↑,O
# O,O,#,D,↓,←,←,#,↑,O
# O,#,O,↓,←,P,O,D,↑,O
# O,#,O,↓,P,O,#,→,↑,O
# O,O,#,→,→,→,→,↑,O,O
# O,O,O,O,O,O,O,O,O,O

14,7,1,2,0,0,30,0.669,0.8333333
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,↓,#,O,#,O,O
# O,D,#,P,↓,P,O,D,#,O
# O,↓,←,←,←,→,→,→,→,E
# O,→,→,↓,P,↑,O,#,#,O
# O,O,↓,←,#,↑,#,#,O,O
# O,↓,←,D,O,↑,O,#,D,O
# O,↓,P,O,O,↑,←,←,←,O
# O,→,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

15,7,1,5,0,0,34,0.61,0.7313797
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,→,→,→,↓,#,#,O
# O,#,O,↑,D,#,↓,P,#,O
# O,P,#,↑,←,D,→,↓,D,O
# S,↓,D,#,↑,O,P,↓,→,E
# O,→,→,→,↑,O,↓,←,↑,O
# O,O,O,P,↓,←,←,O,↑,O
# O,D,↓,←,←,#,P,O,↑,O
# O,#,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

16,8,1,4,0,0,26,1.81,0.6290056
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,→,→,→,→,↓,#,→,E
# O,#,↑,D,#,#,↓,O,↑,O
# O,#,↑,←,←,O,↓,O,↑,O
# O,→,→,→,↑,P,↓,→,↑,O
# S,↑,D,↓,←,←,←,↑,D,O
# O,P,#,↓,O,O,O,↑,←,O
# O,O,#,→,→,→,→,→,↑,O
# O,O,#,P,O,O,O,#,#,O
# O,O,O,O,O,O,O,O,O,O

17,8,1,5,0,0,37,1.853,0.6603644
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,D,O,→,→,→,→,→,↓,O
# O,→,→,↑,P,#,O,#,↓,O
# O,↑,←,←,←,←,←,←,↓,O
# O,O,#,→,→,→,→,↑,↓,O
# O,P,→,↑,D,#,O,D,↓,O
# O,→,↑,P,↓,←,←,←,←,O
# S,↑,#,#,→,→,→,→,↓,O
# O,O,O,O,P,#,D,#,→,E
# O,O,O,O,O,O,O,O,O,O

18,8,1,6,0,0,33,1.93,0.6022178
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,→,→,↓,P,→,→,↓,O
# O,#,↑,P,→,→,↑,D,↓,O
# O,P,↑,←,←,←,↓,←,←,O
# O,→,→,→,↓,↑,↓,O,#,O
# O,↑,←,#,→,↑,→,→,↓,O
# O,D,↑,←,D,O,D,#,↓,O
# S,↓,P,↑,#,O,O,O,↓,O
# O,→,→,↑,#,#,O,#,→,E
# O,O,O,O,O,O,O,O,O,O

19,8,1,4,0,0,32,2.007,0.5818903
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,P,O,#,O,O,#,O,O
# O,→,→,→,→,→,↓,O,#,O
# O,#,P,#,O,D,↓,→,→,E
# O,O,↓,←,←,←,←,↑,D,O
# O,P,→,→,↓,D,#,↑,←,O
# O,↓,←,←,←,#,#,D,↑,O
# O,→,→,↓,D,→,→,↓,↑,O
# O,O,P,→,→,↑,P,→,↑,O
# O,O,O,O,O,O,O,O,O,O

20,8,1,8,0,0,40,1.932,0.7107044
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,O,O,P,#,O,O
# O,#,#,O,#,D,→,→,↓,O
# O,#,#,→,→,↓,↑,←,↓,O
# O,O,→,↑,D,↓,D,↑,↓,O
# O,D,↑,←,↓,←,→,↑,↓,O
# O,#,P,↑,↓,O,↑,P,↓,O
# O,P,→,↑,↓,D,↑,←,↓,O
# S,→,↑,P,→,→,→,↑,→,E
# O,O,O,O,O,O,O,O,O,O

21,8,1,3,0,0,42,1.891,0.5845317
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,→,→,→,→,→,↓,D,O
# S,→,↑,D,O,O,P,↓,#,O
# O,O,P,O,↓,←,←,←,#,O
# O,O,#,D,→,↓,#,D,→,E
# O,D,#,#,P,→,→,↓,↑,O
# O,↓,←,←,#,P,↓,←,↑,O
# O,↓,P,↑,←,←,←,#,↑,O
# O,→,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

22,7,1,6,0,0,54,0.652,0.8464052
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,↓,O,#,D,O,P,O
