Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# O,↓,O,↑,O,O,O,→,↓,O
# O,→,→,↑,O,#,O,D,→,E
# O,D,O,#,#,O,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

14,5,1,2,0,0,24,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,P,O,O,#,#,#,O,O
# O,#,→,→,→,→,→,↓,#,O
# O,O,↑,←,O,O,#,↓,O,O
# O,O,D,↑,←,O,O,↓,O,O
# S,→,→,→,↑,O,#,↓,→,E
# O,O,#,O,P,#,#,→,↑,O
# O,O,#,#,O,O,O,D,O,O
# O,O,O,O,O,#,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

15,5,1,2,0,0,23,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,O,#,#,O,O
# O,O,D,O,O,#,O,#,O,O
# O,O,→,→,→,→,→,↓,O,O
# O,O,↑,O,O,O,P,↓,O,O
# O,O,↑,#,#,D,↓,←,O,O
# S,→,↑,#,O,O,→,→,→,E
# O,O,P,O,#,O,O,O,O,O
# O,O,#,O,O,#,#,O,#,O
# O,O,O,O,O,O,O,O,O,O

16,5,1,1,0,0,18,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,P,O,O,#,O,O
# O,O,O,P,→,→,→,↓,O,O
# S,→,→,→,↑,D,O,→,↓,O
# O,O,#,O,#,O,O,D,↓,O
# O,O,#,O,#,O,O,O,↓,O
# O,#,#,#,#,O,O,#,→,E
# O,O,O,O,O,O,O,O,#,O
# O,O,O,O,O,O,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

17,5,1,3,0,0,16,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,O,O,O,O,O
# O,#,O,#,O,D,O,O,O,O
# O,O,#,O,P,→,→,→,→,E
# O,P,O,O,O,↑,#,O,D,O
# S,→,→,→,→,↑,O,O,#,O
# O,#,#,O,O,#,O,O,O,O
# O,O,O,O,#,O,O,O,O,O
# O,#,O,#,O,O,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

18,5,1,0,0,0,32,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,O,O,O,O,O,O
# O,#,#,O,#,#,O,D,O,O
# O,O,#,#,O,O,O,→,↓,O
# S,→,→,→,→,↓,D,↑,↓,O
# O,O,#,P,↓,←,O,↑,↓,O
# O,↓,←,←,←,O,#,↑,→,E
# O,→,→,→,→,→,→,↑,#,O
# O,P,O,O,O,#,O,#,#,O
# O,O,O,O,O,O,O,O,O,O

19,5,1,0,0,0,21,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,#,O,#,O,#,O
# O,O,O,O,O,#,O,O,#,O
# O,O,#,O,O,O,P,O,O,O
# S,→,→,→,→,→,↓,D,#,O
# O,O,O,O,↓,←,←,O,O,O
# O,#,D,↓,←,O,O,O,#,O
# O,#,O,↓,P,#,O,#,O,O
# O,O,O,→,→,→,→,→,→,E
# O,O,O,O,O,O,O,O,O,O

20,5,1,0,0,0,24,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,#,O,O,#,→,E
# O,#,O,O,P,O,O,O,↑,O
# O,O,→,→,→,→,→,↓,↑,O
# O,D,↑,←,O,O,O,↓,↑,O
# O,O,P,↑,O,O,#,↓,↑,O
# S,→,→,↑,O,#,O,→,↑,O
# O,#,#,O,#,O,O,D,O,O
# O,#,#,#,O,O,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

21,5,1,4,0,0,32,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,O,O,#,#,#,O
# S,↓,P,#,D,O,P,O,#,O
# O,→,→,→,→,→,↓,O,#,O
# O,#,O,#,↓,←,←,O,#,O
# O,O,#,O,↓,#,O,O,→,E
# O,↓,←,←,←,O,O,O,↑,O
# O,↓,P,#,D,O,→,→,↑,O
# O,→,→,→,→,→,↑,D,O,O
# O,O,O,O,O,O,O,O,O,O

22,5,1,2,0,0,22,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,O,#,O,O,O,#,O
# S,→,→,→,→,↓,O,#,O,O
# O,D,O,O,P,↓,P,#,O,O
# O,↓,←,←,←,←,→,↓,#,O
# O,→,→,→,→,→,↑,↓,#,O
# O,O,O,O,O,D,↓,←,→,E
# O,#,O,O,O,O,→,→,↑,O
# O,O,O,#,O,#,O,#,#,O
# O,O,O,O,O,O,O,O,O,O

23,5,1,0,0,0,19,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,O,O,O,#,O
# S,↓,O,O,#,#,O,O,O,O
# O,→,↓,#,O,O,O,O,O,O
# O,P,↓,#,O,O,O,O,O,O
# O,↓,←,#,O,P,#,#,→,E
# O,→,→,→,→,↓,#,O,↑,O
# O,D,O,#,D,→,→,→,↑,O
# O,O,O,O,O,#,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

24,5,1,5,0,0,30,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,D,O,O,#,O,O,O
# O,O,O,→,→,→,↓,O,#,O
# O,O,O,↑,O,#,↓,O,O,O
# S,↓,O,↑,O,O,↓,O,→,E
# O,↓,#,↑,#,O,→,↓,↑,O
# O,→,→,↑,O,#,P,→,↑,O
# O,P,O,O,#,O,#,D,#,O
# O,O,O,#,#,O,#,O,#,O
# O,O,O,O,O,O,O,O,O,O

25,5,1,0,0,0,25,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,#,D,#,→,E
# O,O,O,O,O,O,→,→,↑,O
# S,↓,P,O,O,O,↑,O,O,O
# O,→,→,↓,#,#,↑,#,P,O
# O,#,O,↓,O,O,↑,←,←,O
# O,O,#,↓,O,#,#,#,↑,O
# O,O,O,→,→,→,→,→,↑,O
# O,O,O,D,#,#,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

26,5,1,0,0,0,23,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,→,→,→,→,→,↓,O
# O,O,O,↑,D,O,P,#,→,E
# O,O,O,↑,←,←,←,O,O,O
# O,#,#,#,O,#,↑,#,O,O
# S,↓,#,O,D,O,↑,O,O,O
# O,→,→,→,→,→,↑,O,O,O
# O,P,O,#,O,#,#,#,O,O
# O,O,O,#,O,#,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

27,5,1,1,0,0,28,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,→,→,→,↓,O,O
# O,O,O,#,P,O,D,↓,#,O
# O,↓,←,←,←,←,←,←,O,O
# O,↓,#,#,O,#,O,#,O,O
# O,→,→,→,→,→,→,→,↓,O
# O,P,O,#,O,#,O,O,→,E
# O,O,O,#,O,#,O,O,D,O
# O,O,O,O,O,O,#,#,#,O
# O,O,O,O,O,O,O,O,O,O

28,5,1,9,0,0,36,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,D,→,→,→,→,→,→,↓,O
# O,→,↑,P,O,#,#,O,↓,O
# O,↑,←,←,O,O,O,#,↓,O
# O,#,O,↑,O,O,O,O,↓,O
# O,O,O,↑,O,#,#,#,↓,O
# S,→,→,↑,P,#,O,O,↓,O
# O,O,#,D,O,O,#,O,→,E
# O,O,#,#,O,O,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

29,5,1,35,0,0,79,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,#,#,D,O,O
# O,#,#,O,O,O,O,→,→,E
# O,O,→,→,→,→,→,↑,O,O
# O,P,↑,←,←,D,O,#,O,O
# O,#,#,O,↑,←,←,←,#,O
# O,#,O,O,P,O,P,↑,#,O
# O,→,→,→,→,→,→,↑,D,O
# S,↑,P,O,#,#,D,O,O,O
# O,O,O,O,O,O,O,O,O,O

30,5,1,0,0,0,24,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,#,O,O,O,O,O
# O,#,#,O,→,→,→,→,↓,O
# S,→,↓,O,↑,D,O,#,↓,O
# O,#,↓,O,↑,←,←,←,→,E
# O,O,↓,O,#,O,D,↑,←,O
# O,#,↓,#,#,#,→,→,↑,O
# O,O,→,→,→,→,↑,O,P,O
# O,#,P,#,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

31,5,1,0,0,0,26,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,P,O,O,D,#,O,O,O,O
# O,→,→,→,→,→,→,→,↓,O
# S,↑,O,O,O,O,#,P,↓,O
# O,O,↓,←,←,←,←,←,←,O
# O,O,→,→,→,→,→,→,→,E
# O,#,D,#,O,#,O,#,#,O
# O,#,O,O,O,#,O,#,O,O
# O,O,O,O,#,O,#,#,O,O
# O,O,O,O,O,O,O,O,O,O

32,5,1,2,0,0,39,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,P,O,D,→,→,↓,→,E
# O,O,→,→,→,↑,D,↓,↑,O
# O,#,↑,O,O,P,↓,←,↑,O
# O,#,↑,←,#,O,↓,P,↑,O
# O,#,P,↑,#,#,↓,O,↑,O
# O,D,→,↑,#,O,→,→,↑,O
# S,→,↑,#,#,O,D,#,#,O
# O,O,#,O,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

33,5,1,0,0,0,26,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,→,→,→,→,→,↓,O
# O,#,#,↑,P,O,D,O,↓,O
# O,#,O,↑,←,←,←,O,↓,O
# O,#,#,#,D,O,↑,#,↓,O
# O,O,O,O,O,O,↑,O,→,E
# O,#,#,O,O,#,↑,←,#,O
# O,O,O,O,O,O,P,↑,#,O
# S,→,→,→,→,→,→,↑,O,O
# O,O,O,O,O,O,O,O,O,O

34,5,1,0,0,0,28,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,O,#,O,O,O,O
# O,O,O,O,O,O,O,#,O,O
# O,#,→,→,→,→,→,→,↓,O
# O,D,↑,←,←,←,←,O,→,E
# S,→,→,→,→,↓,↑,←,#,O
# O,#,D,#,P,↓,P,↑,#,O
# O,#,↓,←,←,←,→,↑,#,O
